title	score	num_comm	created	content
High levels of microplastics released from infant feeding bottles during formula preparation.	94	19	2020-10-19 19:54:58	
Betelgeuse is Smaller and Closer to Earth than Previously Thought	93	32	2020-10-17 09:34:45	
Building Engineers learn better structural techniques from sea sponges	93	9	2020-09-25 02:55:12	
A gene that helps to control inflammation increases the risk of obesity and was turned off in an animal model to stop weight gain.	91	5	2020-09-30 02:45:57	
New research suggests the conversion of testosterone to estrogen in the brain is crucial for male sexual desire	93	17	2020-09-23 17:39:39	
Chronic cold exposure enhances glucose oxidation in brown adipose tissue	92	34	2020-10-18 15:16:40	
Researchers in Sweden show that it is possible to stimulate stem cells in the mouse spinal cord to form large amounts of new oligodendrocytes, cells that are essential to the ability of neurons to transmit signals, and thus to help repair the spinal cord after injury.	91	1	2020-10-02 12:27:00	
Scientists successfully sequenced Y chromosomes from Denisovans and Neanderthals for the first time. Results suggest interbreeding resulted in the replacement of Neanderthal Y chromosomes with H. sapiens chromosomes, and that the resulting offspring “must have been viable and fertile.”	91	7	2020-09-24 22:23:07	
Intensive physical exercise session as short as 15 minutes improves memory, including the acquisition of new motor skills, through the action of endocanabinoids, molecules known to increase synaptic plasticity. Study highlights the virtues of sport for both health and education.	93	6	2020-09-24 00:02:06	
Transmission Dynamics of COVID-19 Outbreaks Associated with Child Care Facilities. Twelve children acquired COVID-19 in child care facilities. Transmission was documented from these children to nonfacility contacts. One parent was hospitalized.	87	7	2020-09-23 14:23:07	
HKU scientists and microbiologists jointly discover a novel antiviral strategy for treatment of COVID-19 using existing metallodrugs. It is showing efficacy to potently suppress SARS-CoV-2 replication and relieve viral-associated symptoms in an animal model.	89	7	2020-10-16 10:48:48	
Plastic gathered from remote corners of the South Pacific Ocean, including nesting areas of New Zealand albatrosses, has confirmed global threat of plastic pollution to seabirds. The ingestion of marine plastics is a major issue for seabird conservation and will affect most seabird species by 2050.	86	0	2020-10-14 18:06:00	
In a maze-like experiment (n=512), researchers confirmed humans have a spatial memory bias that appears to prioritize calorie-dense, energy-rich foods over low-calorie alternatives.	87	18	2020-10-08 19:37:00	
Scientists have developed a metal–plastic hybrid 3D printing technique that produces plastic structures with a highly adhesive metal coating on desired areas. This approach extends the use of 3D printers to 3D electronics for future robotics and Internet-of-Things applications.	87	4	2020-10-06 21:55:56	
Melting Ice Reveals Mummified Penguins in Antarctica	88	2	2020-10-01 18:50:51	
Ancient Megalodon teeth reveal the terrifying shark was in a league of its own - The shark measured as long as 50 feet.	89	15	2020-10-05 08:23:40	
Scientists have discovered a novel mechanism called a “microtube implosion,” and demonstrated generation of megatesla (MT = 1010G) order magnetic fields via particle simulations using a supercomputer. Such high magnetic fields are expected only in celestial bodies like neutron stars and black holes.	83	7	2020-10-06 19:37:19	
A new study suggests there are neurobiological constraints on women's sexual fluidity. The findings indicate that differences in visual and attentional processing, which cannot be voluntarily altered, guide how women sexually respond to erotic content	89	26	2020-09-29 00:31:03	
Astronomers discover the first ‘ultrahot Neptune’: one of nature’s improbable planets	88	3	2020-09-25 14:52:04	
The rise of COVID-19 cases is associated with support for world leaders	83	12	2020-09-30 04:29:18	
Bimodal neuromodulation combining sound and tongue stimulation reduces tinnitus symptoms in a large randomized clinical study	83	10	2020-10-12 00:25:50	
Microwaving plastic waste can generate clean hydrogen	82	23	2020-10-13 11:34:12	
Researchers find that the brain overvalues the ending of experience rather than accurately summarizing the value of the total experience — a cognitive bias that worsens decision-making.	81	10	2020-10-19 21:49:59	
The US had more COVID-19 deaths per capita than 15 of 18 comparison countries (UK, Spain, Belgium). The analysis is robust to country-level differences in COVID-19 death coding and captures indirect pandemic effects. No causal claim.	83	7	2020-10-12 21:11:15	
Extending past work on complimenting others, new research shows why we fail to compliment others even though it's good for both parties: we underestimate the positive impact on the other, and overestimate the anxiety and awkwardness we think we could feel by offering up a kind gesture.	78	9	2020-10-04 16:25:57	
Analyzing the first image of a black hole in a nearby galaxy, researchers have provided quantitative tests of general relativity in the strongest gravitational fields yet.	80	2	2020-10-04 13:31:37	
A study conducted at 19 universities found that a brief social belonging exercise, administered online before students arrive on campus, boosts the performance and persistence of students in STEM disciplines - science, technology, engineering and math - who speak English as a second language.	81	1	2020-10-04 13:06:53	
Binge Drinking Causes Liver Damage by Reducing Cellular Levels of NAD+	85	12	2020-10-21 05:10:36	
Nitrogen fertiliser use could ‘threaten global climate goals’	78	22	2020-10-09 19:11:25	
Novel virus-based colorimetric sensor can show true colors of airborne threats. This new design for highly effective and mass-producible colorimetric sensor holds much promise for a variety of real-life applications, such as detecting harmful industrial chemicals or assessing air quality.	79	4	2020-10-03 20:28:08	
Physicists Argue That Black Holes From the Big Bang Could Be the Dark Matter. A flurry of recent papers has revived hope that the hidden dark matter in the universe could be clusters of “primordial” black holes conceived at the Big Bang.	77	12	2020-09-25 07:24:59	
Scientists from Japan have shed light on the effects of impurities at the atomic level, taking us closer to arriving at a practical way of efficiently harvesting waste heat from cars and thermal power plants to produce clean energy.	76	3	2020-10-15 19:37:48	
Research suggests impolite emails can have a negative effect on work responsibilities, productivity, and can even be linked to insomnia at night, which further relate to negative emotions next morning. Dealing with rude emails at work can create lingering stress and take a toll on your well-being.	73	6	2020-09-28 20:48:19	
Emotional Abuse & Neglect of children is associated with more adverse outcomes in adult life than Sexual or Physical Abuse. (Long-term cognitive, psychological, addiction, sexual health, and physical health outcomes were assessed in 5200 children over 2 decades)	79	12	2020-10-12 19:02:55	
Climate change pushes species distribution areas northward where species face e.g. habitat degradation. A new study suggests that protected areas can help wintering waterbirds adapt to climate change by advancing their northward range shifts. The shifts were over 40% faster inside protected areas.	76	1	2020-10-21 19:50:44	
Researchers combine heat and humidity to disinfect N95 masks for reuse | Gently heating N95 masks at a relatively high humidity was found to inactivate any SARS-CoV-2 virus trapped within, without degrading the masks’ performance.	72	10	2020-10-13 03:54:59	
A new algorithm that fast forwards simulations could bring greater use ability to current and near-term quantum computers, opening the way for applications to run past strict time limits that hamper many quantum calculations.	74	2	2020-10-07 18:09:03	
Preschoolers were better at calculating division in sharing scenarios than non-social scenarios. This context effect was not detected for addition or subtraction. (N = 113).	73	9	2020-10-09 21:04:29	
Secondhand cannabis smoke and vapor emit more fine particulate matter than tobacco smoke per puff	75	162	2020-09-26 05:34:13	
Most ideas from junior people were initially rejected, but 24% were eventually implemented.	75	16	2020-10-18 19:13:44	
Artificial intelligence reveals 1.8 billion individual trees in the Sahara. The data suggest that it will soon be possible, with certain limitations, to map the location and size of every tree worldwide.	73	10	2020-10-20 19:00:56	
Study finds no evidence for couples looking more alike as time passed. They did, however, look more alike than random pairs of people at the start of their relationship. People may seek out similar-looking partners, just as they look for mates with matching values and personalities.	72	11	2020-10-14 01:56:56	
Melting Antarctic Ice Exposes 800-Year-Old Penguins That Still Look Fresh	74	9	2020-10-02 12:59:40	
The fastest possible speed of sound (vᵤ) in condensed matter has been derived from fundamental physical constants. Expressed in terms of the fine structure constant (α), the proton-to-electron mass ratio (mₚ/mₑ), and the speed of light (c): vᵤ = αc(2mₚ/mₑ)^(-½) ≈ 36.1 km/s	70	12	2020-10-10 19:31:13	
‘Awe Walks’ Boost Emotional Well-Being. In a new study, published Sept. 21 in the journal Emotion, older adults who took weekly 15-minute “awe walks” for eight weeks reported increased positive emotions and less distress in their daily lives.	69	19	2020-10-08 14:44:30	
Asymptomatic reinfection in two healthcare workers from India with genetically distinct SARS-CoV-2	72	0	2020-09-24 07:38:59	
Sanctuary city policies reduced deportations of individuals without criminal records by half, but had no impact on deportations of individuals with violent criminal records. Contrary to the rhetoric of opponents of sanctuary cities, sanctuary city policies had no impact on crime rates.	82	29	2020-10-21 18:36:44	
"Breast milk is a ""significant source of exposure"" to PFAS in breastfed infants. The ""extremely high"" concentration of F53-B, a relatively new PFAS, ""suggests that human exposure assessments focused only on legacy substances may severely underestimate overall exposure to PFAS."""	74	15	2020-10-06 00:33:34	
Rats laugh when being tickled. However rats show individual differences in response to tickling, and this variation needs to be readily quantified if we are to ensure that tickling is only implemented where it generates positive affect	73	16	2020-09-23 16:53:32	
Large-scale changes in Earth’s climate may originate in the Pacific. New findings suggest that the melting of Alaska’s remaining glaciers into the North Pacific could have far-ranging effects on global ocean circulation and the climate in coming centuries.	69	5	2020-10-09 23:43:21	
Metformin Use Is Associated With Slowed Cognitive Decline and Reduced Incident Dementia in Older Adults With Type 2 Diabetes: The Sydney Memory and Ageing Study	71	2	2020-09-28 20:01:17	
People who take microdoses of psychedelic drugs consistently report that it results in improved mood and creativity, while having few side effects, according to new research published in the Journal of Psychopharmacology.	30106	1338	2020-10-22 11:54:55	
A rectangular robot as tiny as a few human hairs can travel throughout a colon by doing back flips, engineers have demonstrated in live animal models. Backflips because The goal is to use the robots to transport drugs in humans, whose colons and other organs have rough terrain. Side flips work, too.	65	7	2020-10-17 02:02:40	
Unconventional oil and gas development and ambient particle radioactivity. Study finds that areas within 12 miles downwind of 100 fracking wells tend to have radiation levels ~7% above normal background levels. Increased particle radioactivity may cause adverse health outcomes in nearby communities.	69	14	2020-10-17 14:14:34	
Comparing people's dreams form before COVID to during the pandemic outbreak, people now have heightened dream imagery involving animals, changes in location, food, and human heads -- themes that reflect people's anxieties during this time.	65	15	2020-10-09 23:44:18	
Beavers (Castor spp.) provide humanity with essential ecosystem services estimated at several 100 million US dollars.	69	8	2020-10-09 18:20:09	
Radiation levels on the surface of the moon are 2.6 times greater than those measured on the International Space Station, according to a new study.	64	10	2020-10-05 15:09:29	
For the First Time Ever, Scientists Caught Time Crystals Interacting	70	16	2020-10-02 12:46:01	
Segregated communities of polarized Twitter users are shaping online conversations about COVID-19. The study found that right-leaning Twitter users display an aversion to hashtags related to COVID-19 prevention	68	3	2020-09-24 17:00:20	
Liberal's and Conservative's brains fire differently when presented with controversial political issues, suggesting a neural basis for partisan biases	70	28	2020-10-21 01:45:05	
"Therapy plus medication better than medication alone in bipolar disorder - ""New research finds CBT, family and group therapy are especially helpful in preventing illness recurrence."""	60	11	2020-10-16 16:22:00	
Research: COVID-19 is echoed in dreams. The dream cluster named ‘Ignoring social distancing’ included hugging by mistake, hug-handshakes, restrictions related to handshakes, handshaking distance, lapses in social distancing, restrictions related to gatherings and crowded parties	65	16	2020-10-05 15:49:01	
[Cross-post] Peer Review Week AMA: Industry experts from the official Peer Review Week 2020 Panel to discuss anything about 'Trust in Peer Review'. Join our experts - ask us anything? All welcome. 24th September 2020	62	1	2020-09-24 06:26:07	
In a new study, researchers find that the success of different strategies designed to boost physical activity varies according to people's personality and behavioral characteristics. Findings emphasize that wellness programs should be tailored to the individual based on these factors. (n=602)	59	3	2020-10-14 22:59:35	
Oxytocin is known for its prosocial effects, but can also have negative effects promoting social anxiety when produced in certain parts of the brain	59	7	2020-10-09 03:47:22	
Vitamin D status and outcomes for hospitalised older patients with COVID-19	61	14	2020-10-06 21:41:10	
“Liking” an article online may mean less time spent reading it, according to a study of 235 U.S. college students. Views on controversial topics became stronger after voting on articles that agreed with their views, even when study participants spent less time reading them.	62	8	2020-09-30 15:57:47	
Nanocrystals make volcanoes explode: Bayreuth geoscientist discovers causes of sudden eruptions	64	3	2020-09-26 12:31:35	
Plastic baby bottles shed millions of microplastics when shaken	107	34	2020-10-22 04:15:00	
Researchers study production of antibodies from sample of nearly 6,000 people, find that immunity persists for several months after being infected with SARS-CoV-2. “We clearly see high-quality antibodies still being produced 5 to 7 months after SARS-CoV-2 infection,” says study coauthor	63	2	2020-10-15 23:54:45	
Why Scientists Made Venus Flytraps That Glow | GMO plant illustrates how the triggering mechanism happens via calcium ions	61	3	2020-10-14 23:35:10	
Zoologists have uncovered a modern-day example of rapid evolution in action; they discovered that male and female Sulawesi Babblers (Pellorneum celebense, a species of bird) have evolved to attain different sizes on small islands, and in quick-fire time.	61	0	2020-10-08 19:07:43	
Black hole is wobbling and rotating in interesting ways, scientists say	60	5	2020-09-25 22:25:55	
Human emissions of nitrous oxide (N2O) — a greenhouse gas 300 times more potent than carbon dioxide (CO2) — increased by 30 per cent between 1980 and 2016. The study involved 57 scientists from 48 institutions in 14 countries.	60	15	2020-10-11 00:50:37	
Researchers have found out how cells can recover their development and longevity after damage by UV. Discovery may enable therapy against premature aging.	55	0	2020-10-14 22:05:31	
Dog personality changes as dogs age, but in predictable ways	61	5	2020-10-14 17:03:08	
The YouTube recommendation algorithm drives users to conspiratorial content. The proportion of videos with conspiratorial content varies by topics sampled in this order: controversial figures (Jordan Peterson and Ben Shapiro) > natural foods > firearms > fitness > martial arts > tiny houses	57	28	2020-10-07 02:24:58	
Scientists measure the shortest amount of time ever: A zeptosecond	55	16	2020-10-20 09:12:08	
Our Milky Way galaxy has a ‘clumpy halo’ surrounding it	59	6	2020-10-19 19:09:39	
Damaged muscles don't just die, they regenerate themselves: While attempting to identify the proteins that activate satellite cells, researchers found that metabolic enzymes, such as GAPDH, rapidly activated dormant satellite cells and accelerated muscle injury regeneration	57	6	2020-10-17 11:17:49	
Moral Collapse and State Failure: A View From the Past	61	12	2020-10-16 20:11:31	
"Amazon rainforest study quantifies how clear-cutting dramatically reduced carbon storage at the edges of the forest between 2000-2015. ""Edge effects"" accounted for 947 million tons of carbon storage lost during the timeframe, persisting even as deforestation outlook has improved."	56	1	2020-10-01 01:24:13	
Using next generation sequencing on SARS-CoV-2 will help accurately diagnose the novel coronavirus, identify mutations and track its history.	75	3	2020-10-22 06:05:15	
"Experimental data shows that people who donate tend to be insensitive to efficacy because other people do not reward them for the efficacy. This explains why people give but do not give effectively. Social rewards for ""altruism"" tend to depend on well-defined and highly observable behaviours."	54	7	2020-10-17 04:46:04	
Researchers have developed a high-performance reusable ruthenium-based catalyst for the production of primary amines. They showed that the catalyst works at low temperatures (100°C). The ready availability of alcohols & low cost of ammonia make the system cost-effective and environmentally friendly.	55	3	2020-10-10 09:39:33	
Why some friends make you feel more supported than others: Study finds people feel most backed when their network of friends are connected with each other.	59	13	2020-10-07 15:13:41	
In 2019 gravitational-wave observatories detected the merger of two black holes of substantially different sizes, one of them more than three times as massive as the other. Now astrophysicists have calculated that the black holes could have originated as a binary star system.	55	1	2020-10-06 12:28:40	
Flowers are changing their colors to adapt to climate change. Researchers measured pigment in petals of 42 flower species over time using museum specimens and UV camera. They found that pigmentation increased an average of 2%/yr from 1941-2017, with changes varying depending on flower structure.	53	6	2020-09-29 20:59:43	
A robot triumphs in a curling match against elite humans. Artificial intelligence helps to propel a machine to victory in an Olympic sport described as ‘chess on ice’.	55	18	2020-09-25 12:09:12	
A fossil of an Ancient Elephant, aged between 30,000 to 80,000 years old, has been discovered in a limestone cave in Gopeng, Perak.	52	1	2020-10-10 16:59:25	
The cemi (conscious electromagnetic information) theory of consciousness: a new theory which posits that consciousness is a result of the temporal integration of information in the brain’s electromagnetic field	54	9	2020-10-21 00:56:13	
Supplements that claim to improve mental focus and memory may contain unapproved pharmaceutical drugs and in potentially dangerous combinations and doses. Researchers also found that for those products with drug quantities provided on the labels, a majority of the declared quantities were inaccurate	53	5	2020-09-25 18:11:31	
Findings suggest that men who hold traditional male ideologies around chivalry may be more likely to engage in prosocial bystander behavior toward women in party situations, as a way of demonstrating their high status.	51	31	2020-09-25 05:30:35	
Relationship value and economic value are evaluated by the same part of the brain, according to a new study published in the journal Social Neuroscience.	50	4	2020-10-13 22:25:34	
Users whose self-assessed personality matched up well with their behaviour on the site — those who, in other words, expressed themselves more authentically on Facebook — reported more life satisfaction than those whose self-description differed from their behaviour.	54	8	2020-10-11 12:42:39	
Subacromial Decompression Shoulder Surgery no better than Placebo Surgery at 5 year Follow Up	51	3	2020-10-11 09:20:11	
Research has found that people in countries with low rates of infection and fatalities--like Australia at the onset of the pandemic--still experience twice as much depression and anxiety. These outcomes are largely related to financial stress and disruptions to people's social lives	52	6	2020-10-06 13:23:46	
How the brain creates the experience of time — study	51	4	2020-10-04 09:13:24	
Using detailed three-dimensional (3D) scans of fossilized shells, scientists in Japan have identified a species of mollusk that grew on living sea turtles about 100 million years ago. Their findings, which shed light on ancient parasitic or symbiotic relationships, have been published in Palaios.	49	0	2020-09-24 16:22:56	
Covid-19 May Cause High Levels of Inflammation in the Lungs of Hospitalized Patients. This increased inflammation may be one of the causes of more serious Covid-19 infections.	50	3	2020-10-15 23:15:23	
Researchers have for the first time demonstrated an organic battery. It is of a type known as a “redox flow battery”, with a large capacity that can be used to store energy from wind turbines and solar cells, and as a power bank for cars.	53	2	2020-10-15 21:18:51	
Democratic criticism of COVID-19 models -- but not Republican criticism -- can erode support for using models to guide economic reopening and trust in science more broadly	51	44	2020-10-06 06:33:48	
Flowers Are Changing Colors Due To Change In Climate	49	4	2020-10-02 16:58:39	
That Fake News You Read May Help You Remember Even More: People who receive reminders of past misinformation may form new factual memories with greater fidelity, according to a recent article that included two experiments (Ns = 96)	49	2	2020-10-20 08:26:38	
Both Right- and Left-Wing Authoritarianism are linked to support for punitive coronavirus measures	51	33	2020-10-20 07:08:16	
Chronic exposure to hazardous air pollutants is associated with increased COVID-19 mortality.	50	4	2020-09-30 00:44:32	
Maternal prenatal mood and pregnancy-specific worries are associated with offspring psychiatric symptoms in childhood	49	9	2020-09-28 15:37:15	
Some male fish use their tails to fan rivals’ sperm away from eggs	71	5	2020-10-22 04:17:39	
Lab-Made ‘Miniproteins’ Could Block the Coronavirus from Infecting Cells	46	1	2020-10-12 15:32:23	
A study of pregnant mice found that high amounts of folic acid during pregnancy harmed the brain development of embryos. Researchers say the findings indicate that more investigation is needed about the best recommended dosage for pregnant women	47	6	2020-10-10 13:08:51	
Chromium steel was first made in ancient Persia, according to a new study: The findings are significant given that material scientists, historians and archaeologists have long considered that chromium steel was a 20th century innovation	52	2	2020-09-30 22:34:51	
Cancer's Hidden Vulnerabilities : researchers show that a framework they developed, using a specialized type of microscopy, allows them to probe the metabolic processes inside cancer cells.	50	0	2020-09-26 10:30:43	
Researchers have designed an artificial cyanobacterial biofilm that sustains photosynthetic production of green ethylene for up to 40 days. Ethylene is one of the most widely used organic chemicals and new sustainable approaches are needed as its current production causes high CO2 emissions.	47	1	2020-10-15 14:57:45	
For the First Time Ever, Scientists Caught Time Crystals Interacting	44	5	2020-10-12 18:51:16	
Researchers at UC San Diego show that by controlling the printing temperature of liquid crystal elastomer they can control the material’s degree of stiffness and ability to contract. What's more, they are able to change the stiffness of different areas in the same material by exposing it to heat.	49	2	2020-09-28 12:54:33	
Family carers for children and adults with intellectual disabilities have reported rates of mental health problems under lockdown that are up to 10 times higher than parents without those responsibilities, a new study has found.	45	2	2020-09-24 21:10:40	
New study: When permafrost thaws due to global warming, not only the greenhouse gases known to all, but also organic compounds are released from the soil. They may have a significant impact on climate change.	45	4	2020-10-15 20:41:25	
Research Highlights: We See Four Seasons, But Our Body Only “Sees” Two	44	13	2020-10-03 07:32:40	
Researchers find that gene co-expression networks in peripheral blood (n=96) can be used as biomarkers for emotional and behavioral profiles like attention problems, rule-breaking behavior, or anxiety with depression	45	2	2020-09-27 02:53:02	
Children treated for multi-system inflammatory syndrome (MIS-C) with SARS-CoV2 (COVID-19) found to have cardiac dysfunction, coronary abnormalities, valvulitis and pericardial effusion, according to records in the U.S., the U.K., Spain and Pakistan. Early cardiology evaluation and follow-up needed.	47	4	2020-09-24 19:44:51	
COVID-19 in the United States: Trajectories and second surge behavior	46	9	2020-10-13 03:35:42	
Effects of poverty on childhood development seen in children as young as 5: How kindergarten teachers helped UCLA researchers highlight the impact of socioeconomic barriers on children’s health and development	43	1	2020-10-09 21:28:48	
Three fossils found in a lignite mine in southeastern Yunan Province, China, are about 6.4 million years old, indicate monkeys existed in Asia at the same time as apes, and are probably the ancestors of some of the modern monkeys in the area.	40	0	2020-10-09 18:58:54	
Dogs’ brains ‘not hardwired’ to respond to human faces. Study of brain activity shows no difference when dogs see back or front of a head	46	22	2020-10-08 21:44:16	
How Cannibalism in the Womb May Have Made Megalodon a Titanic Terror	43	5	2020-10-05 05:55:05	
"Scientists design a novel quantum circuit that calculates the fast Fourier transform, an indispensable tool in engineering. A notable advantage of the algorithm is that no ""garbage bits"" are generated; the calculation process does not waste any qubits, the basic unit of quantum information."	40	3	2020-10-14 20:57:16	
Dramatic Timelapse From Hubble Shows a Star Literally Exploding in Nothingness	43	4	2020-10-03 13:31:03	
Physicists Build Circuit that Generates Clean, Limitless, Low-Power Voltage From Graphene. Refutes Assertion that Brownian Motion Cannot Do Work.	42	9	2020-10-02 18:34:12	
Gut Microbiome May Promote Fetal Brain Development	43	5	2020-09-30 12:32:21	
A short sequence in the genome of the virus that causes COVID-19 provides it with an additional way to enter our cells, possibly leading to maximum infectious potential.	46	5	2020-10-21 11:41:21	
One day is better than four days of ejaculatory abstinence for sperm function	38	10	2020-10-15 18:05:46	
Female surgeons perform less complex cases than their male peers, even after accounting for subspecialty and seniority. These gender differences are not due to availability from competing professional or familial obligations.	43	7	2020-10-09 21:51:03	
New Species of Truffle Found in Congo, Thanks to Mushroom-Munching Bonobos	45	2	2020-09-30 22:37:03	
The subtle effects of blood circulation can be used to detect deep fakes. Researchers show how a person’s heartbeat can reveal whether a video is real.	46	5	2020-09-29 18:54:34	
Higher consumption of green tea and coffee is associated with reduced all-cause mortality in those with diabetes.	88	29	2020-10-22 07:45:07	
The number of trees inhabiting the Western Sahara, the Sahel and the Sudanian zone has exceeded the expectations of scientists, with more than 1.8 billion having been located.	40	5	2020-10-15 12:54:58	
Greater male than female variability in regional brain structure across the lifespan	43	6	2020-10-14 03:59:01	
Vitamin D deficiency predicts latent TB reactivation independent of preventive therapy: a longitudinal study	40	9	2020-10-11 13:11:54	
We see possible romantic partners as a lot more attractive if we have what scientists call “a sexy mindset,” according to a new study. Under the same condition we also tend to overestimate our own chances of romantic success, the researchers report.	40	5	2020-10-17 02:07:06	
Physicists have discovered the ultimate speed limit of sound	38	6	2020-10-11 16:25:33	
Scientists explore a novel approach that can be used to early detect the onset of flutter, solving one of the main problems that has been holding back the design of turbines. New method for early flutter detection will help in the development of safer and more eco-friendly turbines in aircraft.	40	1	2020-09-30 19:09:06	
Compact Nuclear Fusion Reactor Is ‘Very Likely to Work,’ Studies Suggest	39	20	2020-09-29 18:06:33	
The Greenland ice sheet owes its existence to the growth of an arc of islands in Southeast Asia — stretching from Sumatra to New Guinea — over the last 15 million years, a new study claims.	37	2	2020-09-25 23:35:11	
Repeated exposure to gender harassment in high school tied to trauma-related mental health issues: 97% women and 96% men among 535 undergraduates had experienced gender harassment at least once. Mishandling of the situations by schools, an institutional betrayal, was a possible independent factor	40	18	2020-09-25 08:53:43	
Scientists have estimated that the age of an individual does not indicate how likely they are to be infected by SARS-CoV-2. However, development of symptoms, progression of the disease, and mortality are age-dependent	40	6	2020-10-16 17:24:29	
An RNA species called TERRA gather at the tip of chromosomes where they help prevent telomere shortening and premature cell aging.	38	0	2020-10-16 13:12:00	
Cells are weaponizing their food source, droplets of fat, with toxic proteins to help the body’s own defence system fight back against infection.	38	0	2020-10-16 03:53:46	
Past Extinctions of Homo Species Coincided with Increased Vulnerability to Climatic Change	43	1	2020-10-16 00:18:12	
A new study of just over 1 million married couples found that spouses of ICU patients may have an increased risk for cardiovascular events – similar to broken-heart syndrome.	40	2	2020-10-09 18:54:51	
In the Netherlands, children of lesbian and gay parents do better at school	44	27	2020-10-09 17:28:12	
Teacher stress linked with higher risk of student suspensions, researcher finds: Study examines impact of teacher burnout on student behavior, discipline issues	39	1	2020-09-28 08:25:38	
Zeptoseconds: New world record in short time measurement	36	10	2020-10-17 17:11:50	
Coronavirus Can Persist for Four Weeks on Banknotes, Study Finds	41	30	2020-10-11 19:29:13	
Autoimmune-like responses in severe COVID-19	41	5	2020-10-09 02:07:20	
Study confirms that serum and saliva IgG antibodies to SARS-CoV-2 are maintained in the majority of COVID-19 patients for at least 3 months post-symptom onset	36	1	2020-10-08 19:50:54	
"Scientists' ice age ""hindcast"" sheds light on future climate. Combining new estimates with ice core CO2 values, researchers calculate climate sensitivity to have a median value of 3.4C, with very little chance it is below 2.4C."	40	16	2020-09-28 10:18:24	
People hospitalized with severe COVID-19 are at increased risk for cardiac arrest. Analysis of registry records from a New York City health system reveals the in-hospital survival rates for cardiac arrest dropped by 10% among COVID-19 patients compared to 2019 data.	36	2	2020-09-25 23:52:45	
Tracking historical changes in trustworthiness using machine learning analyses of facial cues in paintings. Trustworthiness rose over 1500–2000, paralleling the decline of interpersonal violence and the rise of democratic values in Western Europe, and was associated with increased living standards.	41	9	2020-09-25 14:31:20	
Tracking the working dogs of 9/11 | A study of search and rescue dogs led by the School of Veterinary Medicine showed little difference in longevity or cause of death between dogs at the disaster site and dogs in a control group.	35	1	2020-09-23 15:14:42	
Researchers develop method for earlier detection of Alzheimer’s disease	37	1	2020-10-21 08:36:05	
First use of artificial canopy bridge by the world’s most critically endangered primate the Hainan gibbon Nomascus hainanus (only 30 individuals remain)	38	1	2020-10-20 15:40:16	
Spare the Rod and Spoil the Group’s Cultural Fitness: Conditions under which Corporal Punishment Leads to Detrimental and Beneficial Outcomes	33	6	2020-10-16 06:26:05	
2020 Nobel Prize in Physiology or Medicine Discussion Thread	38	9	2020-10-05 18:03:33	"The Nobel Prize in Physiology or Medicine 2020 was awarded jointly to [Harvey J. Alter](https://en.wikipedia.org/wiki/Harvey_J._Alter), [Michael Houghton](https://en.wikipedia.org/wiki/Michael_Houghton_(virologist)), and [Charles M. Rice](https://en.wikipedia.org/wiki/Charles_M._Rice) ""**for the discovery of Hepatitis C virus**.""

* [Official Press Release](https://www.nobelprize.org/prizes/medicine/2020/press-release/)
* [Scientific Explanation of the Award](https://www.nobelprize.org/prizes/medicine/2020/advanced-information/)
* [Video of the Prize Announcement](https://youtu.be/BTu6uOWLKR4)

>This year's Nobel Prize is awarded to three scientists who have made a decisive contribution to the fight against blood-borne hepatitis, a major global health problem that causes cirrhosis and liver cancer in people around the world.  
>  
>Harvey J. Alter, Michael Houghton and Charles M. Rice made seminal discoveries that led to the identification of a novel virus, Hepatitis C virus. Prior to their work, the discovery of the Hepatitis A and B viruses had been critical steps forward, but the majority of blood-borne hepatitis cases remained unexplained. The discovery of Hepatitis C virus revealed the cause of the remaining cases of chronic hepatitis and made possible blood tests and new medicines that have saved millions of lives."
Canadian study suggests that reductions in prescribed opioids lead non-medical opioid users to riskier supplies	40	26	2020-10-01 03:55:01	
The deep sea is slowly warming. New research reveals temperatures in the deep sea fluctuate more than scientists previously thought and a warming trend is now detectable at the bottom of the ocean.	37	1	2020-10-14 22:09:35	
Exercise-induced immune system response: Anti-inflammatory status on peripheral and central organs	34	0	2020-10-01 16:39:53	
Robot that can perform colonoscopies aims to make it less unpleasant	44	33	2020-10-22 04:36:09	
In vivo CRISPR/Cas9 targeting of fusion oncogenes for selective elimination of cancer cells	35	3	2020-10-17 22:56:49	
UV light is most strongly associated with lower COVID-19 growth. Projections suggest that, without intervention, COVID-19 will decrease temporarily during summer, rebound by autumn, and peak next winter.	33	15	2020-10-14 00:11:38	
